0,22.5053365665079,2.96723710038418
1,22.9540403883436,3.90586017653823
2,23.4107173204559,4.84470929981444
3,23.8755264841518,5.78381524698068
4,24.3486352272674,6.72321044408488
5,24.8302199251102,7.66292906715148
6,25.3204668719879,8.60300714945913
7,25.8195732786427,9.54348269586467
8,26.3277483888909,10.4843958047467
9,26.8452147328925,11.4257887982703
10,27.3722095380135,12.3677063614325
11,27.9089863203225,13.3101956906165
12,28.4558166858648,14.2533066529054
13,29.0129923746141,15.1970919561842
14,29.5808275882077,16.1416073320444
15,30.1596616488321,17.0869117315956
16,30.7498620479882,18.0330675361417
17,31.3518279555811,18.9801407837134
18,31.9659942754577,19.9282014129488
19,32.5928363525672,20.8773235263396
20,33.2328754618034,21.8275856742717
21,33.8866852402057,22.7790711623579
22,34.5548992645405,23.7318683844251
23,35.2382200279486,24.6860711836237
24,35.9374296387618,25.6417792450659
25,36.6534026546788,26.5990985232331
26,37.3871215851764,27.5581417082371
27,38.1396957587077,28.5190287354002
28,38.9123844694116,29.4818873433263
29,39.7066256266374,30.4468536863066
30,40.524071550875,31.4140730082445
31,41.3666341672196,32.3837003849484
32,42.2365427125132,33.3559015450614
33,43.1364183442906,34.3308537792986
34,44.069371937145,35.3087469503781
35,45.039134238001,36.2897846179279
36,46.0502320596608,37.2741852950439
37,47.1082313870346,38.2621838560201
38,48.2200801248409,39.254033118563
39,49.3946033598644,40.2500056277305
40,50.6432395695664,41.2503956746081
41,51.9811717067905,42.2555215885729
42,53.4291339833309,43.2657283507342
43,55.0164361083912,44.2813905850711
44,56.7863234667074,45.3029159970216
45,58.8061856036653,46.3307493443261
46,70,47.3653770449361
47,70,48.4073325514157
48,70,49.4572026546269
49,70,50.5156349205586
50,70,51.5833465203697
