22.5053365665079,0,18.8948359129506,0,0,0,2.96723710038418,0,9.24003969341743
22.9540403883436,0,19.9494369271818,0,0,0,3.90586017653823,0,10.2376586585997
23.4107173204559,0,21.0021679589864,0,0,0,4.84470929981444,0,11.2345976090362
23.8755264841518,0,22.0530191998379,0,0,0,5.78381524698068,0,12.2308630475103
24.3486352272674,0,23.1019817925252,0,0,0,6.72321044408488,0,13.2264617014227
24.8302199251102,0,24.1490478432149,0,0,0,7.66292906715148,0,14.221400521539
25.3204668719879,0,25.1942104348701,0,0,0,8.60300714945913,0,15.215686680713
25.8195732786427,0,26.2374636388226,0,0,0,9.54348269586467,0,16.2093275726201
26.3277483888909,0,27.2788025264358,0,0,0,10.4843958047467,0,17.2023308104198
26.8452147328925,0,28.3182231792038,0,0,0,11.4257887982703,0,18.1947042254358
27.3722095380135,0,29.3557226987358,0,0,0,12.3677063614325,0,19.1864558657555
27.9089863203225,0,30.3912992159773,0,0,0,13.3101956906165,0,20.1775939948839
28.4558166858648,0,31.4249519001388,0,0,0,14.2533066529054,0,21.1681270902845
29.0129923746141,0,32.456680965166,0,0,0,15.1970919561842,0,22.1580638419985
29.5808275882077,0,33.486487677635,0,0,0,16.1416073320444,0,23.1474131511426
30.1596616488321,0,34.5143743623854,0,0,0,17.0869117315956,0,24.1361841284619
30.7498620479882,0,35.5403444082824,0,0,0,18.0330675361417,0,25.1243860928249
31.3518279555811,0,36.5644022727274,0,0,0,18.9801407837134,0,26.1120285697056
31.9659942754577,0,37.5865534853292,0,0,0,19.9282014129488,0,27.0991212896593
32.5928363525672,0,38.606804651254,0,0,0,20.8773235263396,0,28.0856741867535
33.2328754618034,0,39.6251634534086,0,0,0,21.8275856742717,0,29.0716973970144
33.8866852402057,0,40.6416386539522,0,0,0,22.7790711623579,0,30.0572012568131
34.5548992645405,0,41.6562400951863,0,0,0,23.7318683844251,0,31.0421963013283
35.2382200279486,0,42.6689786993708,0,0,0,24.6860711836237,0,32.026693262836
35.9374296387618,0,43.6798664681197,0,0,0,25.6417792450659,0,33.0107030691203
36.6534026546788,0,44.6889164807046,0,0,0,26.5990985232331,0,33.994236841811
37.3871215851764,0,45.6961428919792,0,0,0,27.5581417082371,0,34.9773058947429
38.1396957587077,0,46.7015609288849,0,0,0,28.5190287354002,0,35.959921732232
38.9123844694116,0,47.705186887192,0,0,0,29.4818873433263,0,36.9420960474151
39.7066256266374,0,48.7070381264411,0,0,0,30.4468536863066,0,37.9238407205215
40.524071550875,0,49.7071330648946,0,0,0,31.4140730082445,0,38.905167817158
41.3666341672196,0,50.7054911734723,0,0,0,32.3837003849484,0,39.8860895865815
42.2365427125132,0,51.7021329689939,0,0,0,33.3559015450614,0,40.8666184599377
43.1364183442906,0,52.697080006766,0,0,0,34.3308537792986,0,41.8467670485277
44.069371937145,0,53.6903548722883,0,0,0,35.3087469503781,0,42.8265481419993
45.039134238001,0,54.6819811724664,0,0,0,36.2897846179279,0,43.8059747066017
46.0502320596608,0,55.6719835263798,0,0,0,37.2741852950439,0,44.7850598833795
47.1082313870346,0,56.6603875545134,0,0,0,38.2621838560201,0,45.7638169863817
48.2200801248409,0,57.6472198686386,0,0,0,39.254033118563,0,46.7422595008182
49.3946033598644,0,58.6325080596347,0,0,0,40.2500056277305,0,47.7204010812577
50.6432395695664,0,59.6162806861175,0,0,0,41.2503956746081,0,48.6982555498256
51.9811717067905,0,60.5985672611884,0,0,0,42.2555215885729,0,49.6758368942973
53.4291339833309,0,61.5793982393867,0,0,0,43.2657283507342,0,50.6531592663008
55.0164361083912,0,62.5588050029544,0,0,0,44.2813905850711,0,51.6302369794326
56.7863234667074,0,63.5368198473104,0,0,0,45.3029159970216,0,52.6070845074005
58.8061856036653,0,64.5134759660401,0,0,0,46.3307493443261,0,53.5837164821468
70,0,65.4888074355209,0,0,0,47.3653770449361,0,54.5601476919459
70,0,66.4628491989478,0,0,0,48.4073325514157,0,55.5363930795253
70,0,67.4356370498548,0,0,0,49.4572026546269,0,56.5124677401905
70,0,68.407207615174,0,0,0,50.5156349205586,0,57.4883869198601
70,0,69.3775983378436,0,0,0,51.5833465203697,0,58.4641660132035
