30,33,40
29,33,40
29,33,40
29,33,40
28,33,40
28,32,40
28,32,40
27,32,40
27,32,40
27,32,40
27,32,40
27,31,40
26,31,40
26,31,40
26,31,40
26,31,40
26,31,40
25,31,40
25,31,40
25,30,40
25,30,40
25,30,40
25,30,40
25,30,40
24,30,40
24,30,40
24,30,40
24,30,40
24,30,40
24,30,40
24,30,40
24,29,40
24,29,40
24,29,40
24,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
23,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,28,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
22,29,40
